Id|Codigo|Habilitado
1433|1984104-2|1
1434|1984119-2|1
1435|1984162-2|1
1436|1984781-2|1
1437|1983315-1|1
1438|1983638-3|1
1439|1983779-4|1
1440|1983837-5|1
1441|1980926-4|1
1442|1980932-1|1
1443|1980933-1|1
1444|1981095-3|1
1445|1981154-3|1
1446|1985152-1|1
1447|1985609-6|1
1448|19900013-4|1
1449|19900128-1|1
1450|1980037-4|1
1451|1980071-1|1
1452|1980094-4|1
1453|1980110-12|1
1454|1980153-1|1
1455|1980489-2|1
1456|1980528-1|1
1457|1980549-2|1
1458|1980572-3|1
1459|1980634-4|1
1460|1980002-4|1
1461|1980020-8|1
1462|1980022-9|1
1463|1980052-2|1
1464|1980019-1|1
1465|1980039-2|1
1466|1980153-2|1
1467|1980165-3|1
1468|1980589-8|1
1469|1980599-5|1
1470|1980607-2|1
1471|1980727-3|1
1472|1980748-2|1
1473|1980094-2|1
1474|1980110-5|1
1475|1980347-2|1
1476|1980389-17|1
1477|1980389-9|1
1478|1983899-4|1
1479|1983915-7|1
1480|1984148-2|1
1481|1984148-3|1
1482|1981505-6|1
1483|1981528-1|1
1484|1981959-2|1
1485|1981959-23|1
1486|19763-4|1
1487|1980010-2|1
1488|1980184-2|1
1489|1980211-6|1
1490|1981428-1|1
1491|1981505-11|1
1492|1981674-2|1
1493|1981855-3|1
1494|1981959-19|1
1495|1980734-3|1
1496|1980739-1|1
1497|1980799-1|1
1498|1980827-5|1
1499|1980589-12|1
1500|1980596-5|1
1501|1980597-2|1
1502|1980599-4|1
1503|1980635-1|1
1504|19900129-2|1
1505|19900150-4|1
1506|19900180-2|1
1507|19900180-5|1
1508|19498-4|1
1509|19605-4|1
1510|1980022-3|1
1511|1980037-3|1
1512|1980605-4|1
1513|1980634-3|1
1514|1980712-1|1
1515|1980792-2|1
1516|1980826-2|1
1517|1984149-1|1
1518|1984232-1|1
1519|1984629-2|1
1520|1984744-2|1
1521|1980701-3|1
1522|1980705-1|1
1523|1980723-3|1
1524|1980773-2|1
1525|1980800-2|1
1526|1980015-3|1
1527|1980020-5|1
1528|1980022-1|1
1529|1980022-8|1
1530|1980723-4|1
1531|1980778-2|1
1532|1980924-2|1
1533|1981018-4|1
1534|19900321-1|1
1535|19900324-1|1
1536|19900357-1|1
1537|19900428-2|1
1538|1980168-3|1
1539|1980216-1|1
1540|1980279-1|1
1541|1980285-1|1
1542|1980347-4|1
1543|1984916-6|1
1544|1985099-3|1
1545|1985609-7|1
1546|19900013-14|1
1547|19900047-3|1
1548|1982652-5|1
1549|1983088-1|1
1550|1983116-1|1
1551|1983136-1|1
1552|1983281-4|1
1553|1980211-7|1
1554|1980347-1|1
1555|1980348-3|1
1556|1980366-1|1
1557|1980196-1|1
1558|1980348-2|1
1559|1980369-1|1
1560|1980389-5|1
1561|1980474-2|1
1562|1982255-4|1
1563|1982652-3|1
1564|1983129-1|1
1565|1983607-5|1
1566|1980381-3|1
1567|1980389-15|1
1568|1980389-3|1
1569|1980477-7|1
1570|1980480-1|1
1571|1980099-1|1
1572|1980110-19|1
1573|1980110-23|1
1574|1980142-2|1
1575|1980143-2|1
1576|19900063-3|1
1577|19900178-1|1
1578|19900179-3|1
1579|19900262-4|1
1580|1983587-1|1
1581|1983607-11|1
1582|1983670-3|1
1583|19841-1|1
1584|19841-2|1
1585|1983607-6|1
1586|1983837-6|1
1587|1983892-2|1
1588|1983934-5|1
1589|1980075-1|1
1590|1980084-1|1
1591|1980084-6|1
1592|1980094-3|1
1593|1980110-8|1
1594|1980804-3|1
1595|1980885-4|1
1596|1980923-2|1
1597|1981018-5|1
1598|1980474-3|1
1599|1980477-6|1
1600|1980545-29|1
1601|1980545-35|1
1602|1980545-39|1
1603|1984916-3|1
1604|1984977-2|1
1605|1984997-1|1
1606|19851-7|1
1607|19900378-5|1
1608|19900394-1|1
1609|19900470-4|1
1610|19900471-4|1
1611|1983977-1|1
1612|1984100-5|1
1613|1984231-1|1
1614|1984646-5|1
1615|1985609-3|1
1616|1985609-4|1
1617|19900013-10|1
1618|19900028-3|1
1619|1980496-1|1
1620|1980525-1|1
1621|1980545-18|1
1622|1980545-2|1
1623|1980474-4|1
1624|1980496-2|1
1625|1980545-25|1
1626|1980545-7|1
1627|1980803-1|1
1628|1980826-10|1
1629|1980827-2|1
1630|1981018-1|1
1631|1981021-1|1
1632|1980211-1|1
1633|1980389-2|1
1634|1980389-4|1
1635|1980397-4|1
1636|1980838-1|1
1637|1980838-5|1
1638|1980885-6|1
1639|1980924-1|1
1640|1981022-1|1
1641|1981959-12|1
1642|1983115-2|1
1643|1983115-3|1
1644|1983151-1|1
1645|19900126-2|1
1646|19900129-3|1
1647|19900146-1|1
1648|19900153-1|1
1649|1981052-2|1
1650|1981394-2|1
1651|1981855-2|1
1652|1981959-17|1
1653|1982210-1|1
1654|1984226-1|1
1655|1984338-4|1
1656|1984378-1|1
1657|1984424-1|1
1658|1980578-3|1
1659|1980578-4|1
1660|1980596-7|1
1661|1980605-2|1
1662|1980606-3|1
1663|19900492-1|1
1664|19900496-1|1
1665|19900498-2|1
1666|1982539-3|1
1667|1983151-2|1
1668|1983229-2|1
1669|1983607-3|1
1670|1981073-4|1
1671|1981354-1|1
1672|1982541-1|1
1673|1982847-5|1
1674|1984722-3|1
1675|1984797-1|1
1676|1984797-2|1
1677|1985407-5|1
1678|1985593-4|1
1679|1980596-1|1
1680|1980597-1|1
1681|1980645-2|1
1682|1980747-3|1
1683|1980826-1|1
1684|1980413-2|1
1685|1980477-5|1
1686|1980489-3|1
1687|1980535-2|1
1688|1980545-20|1
1689|1980545-30|1
1690|1980545-33|1
1691|1980545-47|1
1692|1983216-3|1
1693|1983670-1|1
1694|1983873-3|1
1695|1984338-3|1
1696|19900378-11|1
1697|19900378-9|1
1698|19900394-4|1
1699|19900459-3|1
1700|1983151-3|1
1701|1983216-1|1
1702|1983282-1|1
1703|1983607-2|1
1704|1983779-2|1
1705|1983893-1|1
1706|1983915-13|1
1707|1980170-1|1
1708|1980348-1|1
1709|1980425-3|1
1710|1980474-1|1
1711|1980027-1|1
1712|1980176-2|1
1713|1980178-2|1
1714|1980184-6|1
1715|1980193-2|1
1716|1980826-7|1
1717|1980830-1|1
1718|1980862-1|1
1719|1980922-1|1
1720|1983917-1|1
1721|1984151-1|1
1722|1984178-2|1
1723|1984290-4|1
1724|1985609-12|1
1725|19900023-3|1
1726|19900128-4|1
1727|19900146-3|1
1728|19900152-1|1
1729|1984741-1|1
1730|1984797-3|1
1731|1984797-5|1
1732|19851-1|1
1733|1983607-4|1
1734|1983645-1|1
1735|1983934-1|1
1736|1984104-3|1
1737|1984133-2|1
1738|1980539-4|1
1739|1980545-41|1
1740|1980545-42|1
1741|1980580-1|1
1742|1980589-3|1
1743|1980489-4|1
1744|1980539-3|1
1745|1980545-3|1
1746|1980545-49|1
1747|1980925-5|1
1748|1981015-2|1
1749|1981213-1|1
1750|1981505-4|1
1751|1980618-1|1
1752|1980654-1|1
1753|1980723-2|1
1754|1980781-3|1
1755|1980781-4|1
1756|1984183-1|1
1757|1984290-6|1
1758|1984338-7|1
1759|1984363-1|1
1760|1980211-2|1
1761|1980246-2|1
1762|1980471-2|1
1763|1980545-12|1
1764|1980545-4|1
1765|1980425-1|1
1766|1980528-3|1
1767|1980545-54|1
1768|1980550-2|1
1769|1980926-3|1
1770|1980930-1|1
1771|1981506-1|1
1772|1981959-6|1
1773|1980618-6|1
1774|1980643-3|1
1775|1980702-4|1
1776|1980857-1|1
1777|1980885-2|1
1778|1980782-3|1
1779|1980803-2|1
1780|1980826-6|1
1781|1981050-2|1
1782|1981154-2|1
1783|1984781-1|1
1784|1985179-1|1
1785|19851-8|1
1786|1985609-10|1
1787|1983088-4|1
1788|1983133-1|1
1789|1983150-3|1
1790|1985700-1|1
1791|1987104-1|1
1792|19900013-13|1
1793|19900013-15|1
1794|19900029-1|1
1795|1980588-1|1
1796|1980596-6|1
1797|1980605-1|1
1798|1980612-1|1
1799|1980618-5|1
1800|19900226-2|1
1801|19900262-2|1
1802|19900428-1|1
1803|19900430-1|1
1804|1980618-4|1
1805|1980634-2|1
1806|1980727-2|1
1807|1980773-3|1
1808|1980826-9|1
1809|19851-4|1
1810|1985609-2|1
1811|19900028-1|1
1812|19900128-5|1
1813|1981505-7|1
1814|1981959-24|1
1815|1982542-1|1
1816|1982847-6|1
1817|1984893-1|1
1818|1984916-10|1
1819|1984916-11|1
1820|1985058-1|1
1821|1980923-1|1
1822|1980925-2|1
1823|1980928-2|1
1824|1981011-1|1
1825|1981015-3|1
1826|1982958-1|1
1827|1983117-1|1
1828|1983129-2|1
1829|1983150-5|1
1830|1983607-10|1
1831|1980545-5|1
1832|1980578-5|1
1833|1980579-1|1
1834|1980589-4|1
1835|1980522-1|1
1836|1980539-1|1
1837|1980576-1|1
1838|1980578-2|1
1839|1981680-2|1
1840|1981855-6|1
1841|1981959-25|1
1842|1982652-2|1
1843|1983138-1|1
1844|1980632-2|1
1845|1980632-3|1
1846|1980650-1|1
1847|1980700-2|1
1848|1980724-3|1
1849|1983915-9|1
1850|1984133-4|1
1851|1984180-1|1
1852|1984360-2|1
1853|19900055-1|1
1854|19900127-1|1
1855|19900128-3|1
1856|19900178-2|1
1857|19900181-5|1
1858|19900208-1|1
1859|19900309-1|1
1860|19900328-1|1
1861|19900147-2|1
1862|19900262-1|1
1863|19900276-1|1
1864|19900357-2|1
1865|1980589-10|1
1866|1980590-4|1
1867|1980705-2|1
1868|1980773-4|1
1869|1980782-4|1
1870|1980885-3|1
1871|1980934-1|1
1872|1981018-2|1
1873|1981073-1|1
1874|1981394-4|1
1875|1981500-4|1
1876|1981505-10|1
1877|1981959-1|1
1878|1981959-10|1
1879|1981959-4|1
1880|19900013-20|1
1881|19900013-21|1
1882|19900024-5|1
1883|1984580-1|1
1884|1984583-1|1
1885|1984629-1|1
1886|1984677-1|1
1887|19900013-11|1
1888|1982255-2|1
1889|1982255-3|1
1890|1982540-2|1
1891|1980589-7|1
1892|1980599-3|1
1893|1980606-2|1
1894|1980635-2|1
1895|1980638-1|1
1896|1983766-3|1
1897|1983899-2|1
1898|1984290-2|1
1899|1984290-8|1
1900|1984368-2|1
1901|1984646-3|1
1902|1984722-2|1
1903|1985609-5|1
1904|1980606-1|1
1905|1980724-1|1
1906|1980768-1|1
1907|1980856-1|1
1908|19900013-5|1
1909|19900024-2|1
1910|19900024-4|1
1911|1986633-1|1
1912|19900013-12|1
1913|19900013-3|1
1914|19900026-1|1
1915|1980692-1|1
1916|1980702-3|1
1917|1980734-2|1
1918|1980792-1|1
1919|1980826-3|1
1920|1981050-4|1
1921|1981505-2|1
1922|1981505-8|1
1923|1981674-1|1
1924|1981959-11|1
1925|1980748-1|1
1926|1980781-2|1
1927|1980782-2|1
1928|1980805-1|1
1929|1980827-4|1
1930|1982847-3|1
1931|1982973-1|1
1932|1982984-3|1
1933|1983088-3|1
1934|1984580-3|1
1935|1985013-1|1
1936|19851-10|1
1937|1985407-3|1
1938|19854-2|1
1939|1982214-1|1
1940|1982214-2|1
1941|1982255-5|1
1942|1982869-3|1
1943|1981018-3|1
1944|1981050-1|1
1945|1981959-26|1
1946|1982973-4|1
1947|1982997-1|1
1948|1981050-7|1
1949|1981159-1|1
1950|1981680-1|1
1951|1981855-7|1
1952|1983091-3|1
1953|19900048-1|1
1954|19900181-3|1
1955|19900221-2|1
1956|19900277-2|1
1957|1980799-2|1
1958|1980807-1|1
1959|1980809-2|1
1960|1980826-11|1
1961|1980854-3|1
1962|1980838-3|1
1963|1981012-2|1
1964|1981052-1|1
1965|1981073-5|1
1966|1981354-2|1
1967|1981073-3|1
1968|1981500-1|1
1969|1981500-2|1
1970|1981500-3|1
1971|1981959-18|1
1972|1980925-4|1
1973|1980931-1|1
1974|1981050-12|1
1975|1981073-6|1
1976|1981131-1|1
1977|19900350-1|1
1978|19900393-2|1
1979|19900393-3|1
1980|19900467-1|1
1981|1983088-8|1
1982|1983090-1|1
1983|1983128-2|1
1984|1983142-1|1
1985|1983281-5|1
1986|19854-4|1
1987|1985593-3|1
1988|19900013-16|1
1989|19900126-5|1
1990|19900127-3|1
1991|1981506-2|1
1992|1981509-1|1
1993|1981855-5|1
1994|1981959-16|1
1995|1982538-1|1
1996|19900048-2|1
1997|19900181-2|1
1998|19900246-2|1
1999|19900378-6|1
2000|1981505-15|1
2001|1981506-3|1
2002|1981855-4|1
2003|1981959-8|1
2004|1982255-9|1
2005|1983131-1|1
2006|1983228-1|1
2007|1983231-4|1
2008|1983281-6|1
2009|1983667-1|1
2010|1983779-3|1
2011|1983914-2|1
2012|1983917-3|1
2013|1983938-2|1
2014|1983151-5|1
2015|1983231-2|1
2016|1983281-7|1
2017|1983607-1|1
2018|1984002-2|1
2019|1984005-1|1
2020|1984162-3|1
2021|1984380-1|1
2022|1983607-9|1
2023|1983677-1|1
2024|1983892-3|1
2025|1983934-3|1
2026|1983090-2|1
2027|1983091-1|1
2028|1983126-2|1
2029|1983150-1|1
2030|1983228-2|1
2031|19900147-3|1
2032|19900181-4|1
2033|19900222-3|1
2034|19900262-5|1
2035|19900028-2|1
2036|19900028-4|1
2037|19900082-1|1
2038|19900126-3|1
2039|1983938-3|1
2040|1983938-4|1
2041|1984100-2|1
2042|1984119-1|1
2043|1982540-1|1
2044|1982541-2|1
2045|1982652-1|1
2046|1983088-9|1
2047|1983090-5|1
2048|1983091-4|1
2049|1983149-1|1
2050|1983172-2|1
2051|1983590-1|1
2052|1983590-2|1
2053|1984580-4|1
2054|19900013-8|1
2055|19900063-4|1
2056|19900149-4|1
2057|1984133-7|1
2058|1984149-2|1
2059|1984182-3|1
2060|1984287-1|1
2061|1983289-1|1
2062|1983607-7|1
2063|1983638-2|1
2064|1983934-2|1
2065|19900222-4|1
2066|19900426-2|1
2067|19900426-4|1
2068|19900494-2|1
2069|1983091-5|1
2070|1983281-3|1
2071|1983281-8|1
2072|1983766-2|1
2073|1983893-3|1
2074|1983626-1|1
2075|1983892-1|1
2076|1983893-2|1
2077|19900470-1|1
2078|19900484-3|1
2079|19900510-15|1
2080|19900510-18|1
2081|19900366-1|1
2082|19900366-6|1
2083|19900484-6|1
2084|19900493-1|1
2085|19900276-2|1
2086|19900309-4|1
2087|19900350-2|1
2088|19900510-2|1
2089|1984438-1|1
2090|1984893-2|1
2091|1985407-2|1
2092|1985609-11|1
2093|1983115-1|1
2094|1983133-2|1
2095|1983607-8|1
2096|19900378-4|1
2097|19900393-4|1
2098|19900510-16|1
2099|19900510-3|1
2100|19900594-1|1
2101|19900378-3|1
2102|19900432-1|1
2103|19900510-1|1
2104|19900594-2|1
2105|19900594-3|1
2106|19900511-4|1
2107|19900511-5|1
2108|19900519-2|1
2109|19900685-1|1
2110|19900685-5|1
2111|19900515-1|1
2112|19900686-4|1
2113|19900722-2|1
2114|19900510-7|1
2115|19900517-1|1
2116|19900615-2|1
2117|19900459-1|1
2118|19900498-3|1
2119|19900685-3|1
2120|19900721-2|1
2121|1984100-3|1
2122|1984178-4|1
2123|1984338-1|1
2124|1984368-3|1
2125|19900246-1|1
2126|19900366-3|1
2127|19900378-7|1
2128|19900426-1|1
2129|1983939-1|1
2130|1984162-1|1
2131|1984368-1|1
2132|1984797-8|1
2133|19900180-3|1
2134|19900223-3|1
2135|19900234-2|1
2136|19900234-3|1
2137|1983756-1|1
2138|1983837-1|1
2139|1984100-4|1
2140|1984182-1|1
2141|1984226-3|1
2142|1984893-3|1
2143|1984916-2|1
2144|1985066-1|1
2145|1985700-2|1
2146|1983915-3|1
2147|1984104-1|1
2148|1984226-2|1
2149|1984360-1|1
2150|1984538-1|1
2151|1983612-1|1
2152|1983756-3|1
2153|1984104-4|1
2154|1984133-1|1
2155|19900063-1|1
2156|19900063-6|1
2157|19900150-3|1
2158|19900178-3|1
2159|19900278-1|1
2160|19900378-10|1
2161|19900510-13|1
2162|19900511-1|1
2163|19900471-3|1
2164|19900496-2|1
2165|19900497-1|1
2166|19900510-17|1
2167|1984922-1|1
2168|1985152-3|1
2169|19900129-5|1
2170|19900181-1|1
2171|19900722-1|1
2172|19900779-5|1
2173|19900840-5|1
2174|19900270-5|1
2175|19900309-3|1
2176|19900366-5|1
2177|19900394-3|1
2178|19900722-3|1
2179|19900779-2|1
2180|19900781-1|1
2181|19900493-4|1
2182|19900529-2|1
2183|19900531-2|1
2184|19900769-1|1
2185|19900459-4|1
2186|19900496-4|1
2187|19900678-1|1
2188|19900678-4|1
2189|19900797-2|1
2190|19900840-4|1
2191|19900851-5|1
2192|19900852-1|1
2193|19900906-10|1
2194|19900906-14|1
2195|19900682-4|1
2196|19900683-4|1
2197|19900851-7|1
2198|19900852-2|1
2199|19900852-7|1
2200|1984182-2|1
2201|1984231-2|1
2202|1984290-1|1
2203|1984322-1|1
2204|19900180-4|1
2205|19900221-4|1
2206|19900222-1|1
2207|19900226-5|1
2208|19900378-1|1
2209|1984646-1|1
2210|1984797-9|1
2211|1984916-7|1
2212|1984922-2|1
2213|1985407-4|1
2214|19900840-1|1
2215|19900851-3|1
2216|19900851-4|1
2217|19900852-5|1
2218|19900857-2|1
2219|19900614-2|1
2220|19900615-1|1
2221|19900617-1|1
2222|19900686-14|1
2223|19900510-14|1
2224|19900514-1|1
2225|19900585-1|1
2226|19900013-2|1
2227|19900063-7|1
2228|19900126-1|1
2229|19900126-4|1
2230|1984424-2|1
2231|1984488-1|1
2232|1984580-2|1
2233|1984677-2|1
2234|1985593-1|1
2235|19900025-1|1
2236|19900063-8|1
2237|19900567-1|1
2238|19900683-2|1
2239|19900685-4|1
2240|19900686-5|1
2241|19900761-1|1
2242|19900149-3|1
2243|19900223-1|1
2244|19900350-3|1
2245|19900366-4|1
2246|19900484-4|1
2247|1984290-7|1
2248|1984365-1|1
2249|1984420-2|1
2250|1984474-1|1
2251|19900800-2|1
2252|19900808-1|1
2253|19900902-1|1
2254|19900427-2|1
2255|19900470-5|1
2256|19900484-7|1
2257|19900494-1|1
2258|19900092-1|1
2259|19900129-1|1
2260|19900129-4|1
2261|19900782-1|1
2262|19900851-2|1
2263|19900857-1|1
2264|19900905-5|1
2265|19900223-4|1
2266|19900277-1|1
2267|19900459-2|1
2268|19900493-5|1
2269|19900319-1|1
2270|19900366-2|1
2271|19900426-3|1
2272|19900471-1|1
2273|1984822-1|1
2274|19851-6|1
2275|19900013-18|1
2276|19900055-3|1
2277|1984494-1|1
2278|1984583-3|1
2279|1984744-1|1
2280|19900013-9|1
2281|19900378-2|1
2282|19900493-2|1
2283|19900530-1|1
2284|19900684-2|1
2285|19900781-3|1
2286|19900781-5|1
2287|19900807-1|1
2288|1983899-3|1
2289|1983917-2|1
2290|1984119-3|1
2291|19841-3|1
2292|19900497-2|1
2293|19900510-20|1
2294|19900686-11|1
2295|19900781-4|1
2296|19900226-4|1
2297|19900226-9|1
2298|19900270-1|1
2299|19900270-2|1
2300|19900270-3|1
2301|19900904-1|1
2302|19900905-3|1
2303|19900906-12|1
2304|19900906-4|1
2305|19900358-1|1
2306|19900470-2|1
2307|19900510-10|1
2308|19900529-1|1
2309|19900686-2|1
2310|19900686-6|1
2311|19900781-2|1
2312|19900841-4|1
2313|19900906-16|1
2314|1984225-1|1
2315|1984290-3|1
2316|1984583-4|1
2317|1984916-5|1
2318|19900510-12|1
2319|19900614-1|1
2320|19900684-4|1
2321|19900800-1|1
2322|19900840-7|1
2323|19900498-1|1
2324|19900683-3|1
2325|19900722-4|1
2326|19900781-6|1
2327|19900510-6|1
2328|19900519-1|1
2329|19900780-2|1
2330|19900806-1|1
2331|19900858-1|1
2332|19900616-1|1
2333|19900684-1|1
2334|19900778-4|1
2335|19900841-6|1
2336|19900905-2|1
2337|19900918-1|1
2338|19900990-1|1
2339|19900992-1|1
2340|19900686-9|1
2341|19900779-3|1
2342|19900780-1|1
2343|19900841-8|1
2344|19900852-4|1
2345|19900906-17|1
2346|19900906-9|1
2347|19900916-2|1
2348|19900971-2|1
2349|19901024-2|1
2350|19901027-2|1
2351|19901027-26|1
2352|19900800-3|1
2353|19900841-7|1
2354|19900906-20|1
2355|19900970-1|1
2356|19900917-1|1
2357|19900945-1|1
2358|19900981-2|1
2359|19901002-2|1
2360|19900906-11|1
2361|19900906-15|1
2362|19900993-1|1
2363|19901027-17|1
2364|19900906-5|1
2365|19900996-1|1
2366|19901024-3|1
2367|19901079-6|1
2368|19900900-3|1
2369|19900906-19|1
2370|19900915-2|1
2371|19901034-1|1
2372|19900471-2|1
2373|19900482-2|1
2374|19900484-1|1
2375|19900484-5|1
2376|19900496-3|1
2377|19900510-11|1
2378|19900678-3|1
2379|19900682-2|1
2380|19900686-1|1
2381|19900900-1|1
2382|19900903-1|1
2383|19900906-21|1
2384|19900996-3|1
2385|19900146-2|1
2386|19900226-1|1
2387|19900226-7|1
2388|19900226-8|1
2389|19900684-3|1
2390|19900685-2|1
2391|19900686-13|1
2392|19900686-8|1
2393|19900780-3|1
2394|19900780-4|1
2395|19900900-2|1
2396|19900903-2|1
2397|19900906-2|1
2398|19901020-2|1
2399|19901021-3|1
2400|19901024-4|1
2401|19901027-21|1
2402|19901002-3|1
2403|19901014-2|1
2404|19901019-1|1
2405|19901079-9|1
2406|19901022-1|1
2407|19901027-16|1
2408|19901051-1|1
2409|19901079-2|1
2410|1984916-8|1
2411|1985022-2|1
2412|19851-3|1
2413|1985407-1|1
2414|19900915-1|1
2415|19901027-12|1
2416|19901027-15|1
2417|19900841-3|1
2418|19900861-1|1
2419|19900906-22|1
2420|19901021-4|1
2421|19901033-1|1
2422|19900841-5|1
2423|19901001-3|1
2424|19901106-1|1
2425|19901127-3|1
2426|19901130-5|1
2427|19900851-1|1
2428|19900852-3|1
2429|19900906-6|1
2430|19901079-1|1
2431|19901101-3|1
2432|19901027-5|1
2433|19901048-1|1
2434|19901081-6|1
2435|19901130-4|1
2436|19901161-3|1
2437|19901027-8|1
2438|19901101-2|1
2439|19901164-2|1
2440|19900531-1|1
2441|19900625-2|1
2442|19900686-12|1
2443|19900686-3|1
2444|19900778-2|1
2445|19901198-7|1
2446|19901231-5|1
2447|19901231-6|1
2448|19901231-7|1
2449|19901235-1|1
2450|19900841-2|1
2451|19900896-1|1
2452|19900903-3|1
2453|19900906-3|1
2454|19900937-1|1
2455|19901015-1|1
2456|19901050-1|1
2457|19901089-2|1
2458|19901101-5|1
2459|1985609-8|1
2460|19900013-17|1
2461|19900023-1|1
2462|19900128-2|1
2463|19900179-4|1
2464|19901161-5|1
2465|19901198-1|1
2466|19901198-4|1
2467|19901198-8|1
2468|19900234-1|1
2469|19900262-6|1
2470|19900276-3|1
2471|19901081-3|1
2472|19901132-4|1
2473|19901165-1|1
2474|19901166-1|1
2475|19901214-2|1
2476|19901027-4|1
2477|19901101-4|1
2478|19901101-6|1
2479|19900840-3|1
2480|19900902-2|1
2481|19900905-1|1
2482|19900905-4|1
2483|19900510-19|1
2484|19900642-2|1
2485|19900686-10|1
2486|19900686-7|1
2487|19900778-1|1
2488|19901023-2|1
2489|19901027-27|1
2490|19901027-3|1
2491|19901164-3|1
2492|19900778-3|1
2493|19900779-4|1
2494|19901019-4|1
2495|19901024-1|1
2496|19901027-13|1
2497|19901035-2|1
2498|19900306-1|1
2499|19900324-2|1
2500|19900393-1|1
2501|19900394-2|1
2502|19901049-1|1
2503|19901053-1|1
2504|19901134-1|1
2505|19901161-2|1
2506|19900936-1|1
2507|19901022-4|1
2508|19901023-1|1
2509|19901027-18|1
2510|19901105-1|1
2511|19901107-1|1
2512|19901108-1|1
2513|19901167-1|1
2514|19901214-4|1
2515|19900481-1|1
2516|19900519-3|1
2517|19900625-1|1
2518|19900642-1|1
2519|19900683-1|1
2520|19900221-3|1
2521|19900262-3|1
2522|19900292-1|1
2523|19900378-8|1
2524|19900938-3|1
2525|19901001-1|1
2526|19901002-1|1
2527|19901020-1|1
2528|19901132-5|1
2529|19901198-6|1
2530|19901250-14|1
2531|19901250-4|1
2532|19901281-5|1
2533|19901079-5|1
2534|19901089-3|1
2535|19901132-1|1
2536|19901132-2|1
2537|19901250-1|1
2538|19900996-2|1
2539|19901017-1|1
2540|19901021-1|1
2541|19901027-11|1
2542|19901027-23|1
2543|19900906-8|1
2544|19900916-1|1
2545|19900939-2|1
2546|19900981-1|1
2547|19901081-5|1
2548|19901127-2|1
2549|19901130-2|1
2550|19901131-1|1
2551|19901217-4|1
2552|19900800-4|1
2553|19900840-2|1
2554|19900840-6|1
2555|19900906-1|1
2556|19900906-7|1
2557|19900470-3|1
2558|19900484-2|1
2559|19900510-4|1
2560|19900510-5|1
2561|19900851-6|1
2562|19900852-6|1
2563|19900896-2|1
2564|19900896-3|1
2565|19900939-1|1
2566|19901235-2|1
2567|19901249-4|1
2568|19901250-17|1
2569|19901309-1|1
2570|19901027-25|1
2571|19901027-7|1
2572|19901109-1|1
2573|19901127-1|1
2574|19900778-5|1
2575|19900797-1|1
2576|19900906-13|1
2577|19901027-22|1
2578|19901034-2|1
2579|19901035-1|1
2580|19901052-1|1
2581|19901079-7|1
2582|19901101-1|1
2583|19901134-3|1
2584|19901164-1|1
2585|19900906-18|1
2586|19900938-1|1
2587|19901014-1|1
2588|19901019-3|1
2589|19901019-5|1
2590|19901001-2|1
2591|19901021-2|1
2592|19901027-14|1
2593|19901027-6|1
2594|19901195-2|1
2595|19901249-2|1
2596|19901250-12|1
2597|19901250-16|1
2598|19901266-1|1
2599|19901022-2|1
2600|19901027-9|1
2601|19901160-1|1
2602|19901081-1|1
2603|19901134-2|1
2604|19901250-13|1
2605|19901283-2|1
2606|19901250-2|1
2607|19901281-4|1
2608|19901283-3|1
2609|19901346-1|1
2610|19900510-9|1
2611|19900511-2|1
2612|19900678-2|1
2613|19900682-1|1
2614|19900682-3|1
2615|19901027-19|1
2616|19901027-20|1
2617|19901079-4|1
2618|19901089-4|1
2619|19900807-2|1
2620|19900841-1|1
2621|19900851-8|1
2622|19900938-2|1
2623|19901130-1|1
2624|19901160-3|1
2625|19901161-4|1
2626|19901019-2|1
2627|19901022-3|1
2628|19901027-24|1
2629|19901081-2|1
2630|19901130-3|1
2631|19901130-6|1
2632|19901160-2|1
2633|19901195-1|1
2634|19901214-3|1
2635|19901250-5|1
2636|19901250-8|1
2637|19901267-2|1
2638|19901268-1|1
2639|19900356-1|1
2640|19900427-3|1
2641|19900510-8|1
2642|19900511-3|1
2643|19900516-1|1
2644|19900760-1|1
2645|19900770-1|1
2646|19900779-1|1
2647|19900782-2|1
2648|19900859-1|1
2649|19900919-1|1
2650|19901198-2|1
2651|19901235-4|1
2652|19901235-5|1
2653|19901281-1|1
2654|19900939-3|1
2655|19900971-1|1
2656|19900971-3|1
2657|19901027-1|1
2658|19901027-10|1
2659|19901214-1|1
2660|19901283-1|1
2661|19901309-4|1
2662|19901348-1|1
2663|19901351-1|1
2664|19901079-3|1
2665|19901080-1|1
2666|19901081-4|1
2667|19901089-1|1
2668|19901130-8|1
2669|19901079-8|1
2670|19901132-8|1
2671|19901198-5|1
2672|19901231-1|1
2673|19901349-1|1
2674|19901201-1|1
2675|19901217-1|1
2676|19901217-3|1
2677|19901250-11|1
2678|19901281-2|1
2679|19901161-1|1
2680|19901163-1|1
2681|19901165-3|1
2682|19901250-6|1
2683|19901130-7|1
2684|19901134-4|1
2685|19901217-2|1
2686|19901231-2|1
2687|19901272-1|1
2688|19901132-3|1
2689|19901196-1|1
2690|19901235-6|1
2691|19901281-3|1
2692|19901104-1|1
2693|19901132-6|1
2694|19901235-3|1
2695|19901268-2|1
2696|19901198-3|1
2697|19901231-3|1
2698|19901266-2|1
2699|19901308-2|1
2700|19901369-2|1
2701|19901416-1|1
2702|19901428-2|1
2703|19901467-1|1
2704|19901520-1|1
