Id|Codigo|AplicaASexo|EdadMinima|EdadMaxima|Sexo
7003|O623|2|10|54|F
7004|O624|2|10|54|F
7005|O628|2|10|54|F
7006|X064|3|0|999|A
7007|X065|3|0|999|A
7008|X066|3|0|999|A
7009|X067|3|0|999|A
7010|I517|3|0|120|A
7011|I518|3|0|120|A
7012|I519|3|0|120|A
7013|I520|3|0|999|A
7014|I521|3|0|999|A
7015|O629|2|10|54|F
7016|O630|2|10|54|F
7017|O631|2|10|54|F
7018|O632|2|10|54|F
7019|O639|2|10|54|F
7020|X068|3|0|999|A
7021|X069|3|0|999|A
7022|X080|3|0|999|A
7023|X081|3|0|999|A
7024|O640|2|10|54|F
7025|O641|2|10|54|F
7026|O642|2|10|54|F
7027|O643|2|10|54|F
7028|I528|3|0|999|A
7029|I600|3|0|120|A
7030|I601|3|0|120|A
7031|I602|3|0|120|A
7032|I603|3|0|120|A
7033|X082|3|0|999|A
7034|X083|3|0|999|A
7035|X084|3|0|999|A
7036|X085|3|0|999|A
7037|O644|2|10|54|F
7038|O645|2|10|54|F
7039|O648|2|10|54|F
7040|O649|2|10|54|F
7041|I604|3|0|120|A
7042|I605|3|0|120|A
7043|I606|3|0|120|A
7044|I607|3|0|120|A
7045|I608|3|0|120|A
7046|X086|3|0|999|A
7047|X087|3|0|999|A
7048|X088|3|0|999|A
7049|X089|3|0|999|A
7050|O650|2|10|54|F
7051|O651|2|10|54|F
7052|O652|2|10|54|F
7053|O653|2|10|54|F
7054|I609|3|0|120|A
7055|I610|3|0|120|A
7056|I611|3|0|120|A
7057|I612|3|0|120|A
7058|I613|3|0|120|A
7059|O654|2|10|54|F
7060|O655|2|10|54|F
7061|O658|2|10|54|F
7062|O659|2|10|54|F
7063|X090|3|0|999|A
7064|X091|3|0|999|A
7065|X092|3|0|999|A
7066|X093|3|0|999|A
7067|I614|3|0|120|A
7068|I615|3|0|120|A
7069|I616|3|0|120|A
7070|I618|3|0|120|A
7071|I619|3|0|120|A
7072|O660|2|10|54|F
7073|O661|2|10|54|F
7074|O662|2|10|54|F
7075|O663|2|10|54|F
7076|O664|2|10|54|F
7077|X094|3|0|999|A
7078|X095|3|0|999|A
7079|X096|3|0|999|A
7080|X097|3|0|999|A
7081|I620|3|0|120|A
7082|I621|3|0|120|A
7083|I629|3|0|120|A
7084|I630|3|0|999|A
7085|I631|3|0|999|A
7086|X098|3|0|999|A
7087|X099|3|0|999|A
7088|X100|3|0|999|A
7089|X101|3|0|999|A
7090|O665|2|10|54|F
7091|O668|2|10|54|F
7092|O669|2|10|54|F
7093|O670|2|10|54|F
7094|O678|2|10|54|F
7095|I632|3|0|999|A
7096|I633|3|0|999|A
7097|I634|3|0|999|A
7098|I635|3|0|999|A
7099|I636|3|0|999|A
7100|O679|2|10|54|F
7101|O680|2|10|54|F
7102|O681|2|10|54|F
7103|O682|2|10|54|F
7104|X102|3|0|999|A
7105|X103|3|0|999|A
7106|X104|3|0|999|A
7107|X105|3|0|999|A
7108|I638|3|0|999|A
7109|I639|3|0|999|A
7110|I64X|3|15|120|A
7111|I650|3|0|999|A
7112|I651|3|0|999|A
7113|O683|2|10|54|F
7114|O688|2|10|54|F
7115|O689|2|10|54|F
7116|O690|2|10|54|F
7117|I652|3|0|999|A
7118|I653|3|0|999|A
7119|I658|3|0|999|A
7120|I659|3|0|999|A
7121|X106|3|0|999|A
7122|X107|3|0|999|A
7123|X108|3|0|999|A
7124|X109|3|0|999|A
7125|O691|2|10|54|F
7126|O692|2|10|54|F
7127|O693|2|10|54|F
7128|O694|2|10|54|F
7129|I660|3|0|999|A
7130|I661|3|0|999|A
7131|I662|3|0|999|A
7132|I663|3|0|999|A
7133|I664|3|0|999|A
7134|I668|3|0|999|A
7135|I669|3|0|999|A
7136|I670|3|1|120|A
7137|I671|3|1|120|A
7138|I672|3|1|120|A
7139|X110|3|0|999|A
7140|X111|3|0|999|A
7141|X112|3|0|999|A
7142|X113|3|0|999|A
7143|X114|3|0|999|A
7144|O695|2|10|54|F
7145|O698|2|10|54|F
7146|O699|2|10|54|F
7147|O700|2|10|54|F
7148|O701|2|10|54|F
7149|I673|3|1|120|A
7150|I674|3|1|120|A
7151|I675|3|1|120|A
7152|I676|3|1|120|A
7153|I677|3|1|120|A
7154|O702|2|10|54|F
7155|O703|2|10|54|F
7156|O709|2|10|54|F
7157|O710|2|10|54|F
7158|O711|2|10|54|F
7159|X115|3|0|999|A
7160|X116|3|0|999|A
7161|X117|3|0|999|A
7162|X118|3|0|999|A
7163|X119|3|0|999|A
7164|I678|3|1|120|A
7165|I679|3|1|120|A
7166|I680|3|0|999|A
7167|I681|3|0|999|A
7168|I682|3|0|999|A
7169|O712|2|10|54|F
7170|O713|2|10|54|F
7171|O714|2|10|54|F
7172|O715|2|10|54|F
7173|O716|2|10|54|F
7174|I688|3|0|999|A
7175|I690|3|0|999|A
7176|I691|3|0|999|A
7177|I692|3|0|999|A
7178|I693|3|20|120|A
7179|O717|2|10|54|F
7180|O718|2|10|54|F
7181|O719|2|10|54|F
7182|O720|2|10|54|F
7183|O721|2|10|54|F
7184|O722|2|10|54|F
7185|X120|3|0|999|A
7186|X121|3|0|999|A
7187|X122|3|0|999|A
7188|X123|3|0|999|A
7189|X124|3|0|999|A
7190|I694|3|20|120|A
7191|I698|3|20|120|A
7192|I700|3|15|120|A
7193|I701|3|15|120|A
7194|I702|3|15|120|A
7195|O723|2|10|54|F
7196|O730|2|10|54|F
7197|O731|2|10|54|F
7198|O740|2|10|54|F
7199|O741|2|10|54|F
7200|I708|3|15|120|A
7201|I709|3|15|120|A
7202|I710|3|0|999|A
7203|I711|3|0|999|A
7204|I712|3|0|999|A
7205|X125|3|0|999|A
7206|X126|3|0|999|A
7207|X127|3|0|999|A
7208|X128|3|0|999|A
7209|X129|3|0|999|A
7210|O742|2|10|54|F
7211|O743|2|10|54|F
7212|O744|2|10|54|F
7213|O745|2|10|54|F
7214|I713|3|0|999|A
7215|I714|3|0|999|A
7216|I715|3|0|999|A
7217|I716|3|0|999|A
7218|I718|3|0|999|A
7219|X130|3|0|999|A
7220|X131|3|0|999|A
7221|X132|3|0|999|A
7222|X133|3|0|999|A
7223|O746|2|10|54|F
7224|O747|2|10|54|F
7225|O748|2|10|54|F
7226|O749|2|10|54|F
7227|I719|3|0|999|A
7228|I720|3|0|999|A
7229|I721|3|0|999|A
7230|I722|3|0|999|A
7231|I723|3|0|999|A
7232|O750|2|10|54|F
7233|O751|2|10|54|F
7234|O752|2|10|54|F
7235|O753|2|10|54|F
7236|X134|3|0|999|A
7237|X135|3|0|999|A
7238|X136|3|0|999|A
7239|X137|3|0|999|A
7240|I724|3|0|999|A
7241|I725|3|0|999|A
7242|I726|3|0|999|A
7243|I728|3|0|999|A
7244|I729|3|0|999|A
7245|O754|2|10|54|F
7246|O755|2|10|54|F
7247|O756|2|10|54|F
7248|O757|2|10|54|F
7249|X138|3|0|999|A
7250|X139|3|0|999|A
7251|X140|3|0|999|A
7252|X141|3|0|999|A
7253|X142|3|0|999|A
7254|I730|3|0|999|A
7255|I731|3|0|999|A
7256|I738|3|0|999|A
7257|I739|3|0|999|A
7258|I740|3|0|999|A
7259|O758|2|10|54|F
7260|O759|2|10|54|F
7261|O800|2|10|54|F
7262|O801|2|10|54|F
7263|O808|2|10|54|F
7264|X143|3|0|999|A
7265|X144|3|0|999|A
7266|X145|3|0|999|A
7267|X146|3|0|999|A
7268|X147|3|0|999|A
7269|I741|3|0|999|A
7270|I742|3|0|999|A
7271|I743|3|0|999|A
7272|I744|3|0|999|A
7273|I745|3|0|999|A
7274|O809|2|10|54|F
7275|O810|2|10|54|F
7276|O811|2|10|54|F
7277|O812|2|10|54|F
7278|O813|2|10|54|F
7279|X148|3|0|999|A
7280|X149|3|0|999|A
7281|X150|3|0|999|A
7282|X151|3|0|999|A
7283|X152|3|0|999|A
7284|I748|3|0|999|A
7285|I749|3|0|999|A
7286|I770|3|0|999|A
7287|I771|3|0|999|A
7288|I772|3|0|999|A
7289|O814|2|10|54|F
7290|O815|2|10|54|F
7291|O820|2|10|54|F
7292|O821|2|10|54|F
7293|O822|2|10|54|F
7294|X153|3|0|999|A
7295|X154|3|0|999|A
7296|X155|3|0|999|A
7297|X156|3|0|999|A
7298|I773|3|0|999|A
7299|I774|3|0|999|A
7300|I775|3|0|999|A
7301|I776|3|0|999|A
7302|I778|3|0|999|A
7303|O828|2|10|54|F
7304|O829|2|10|54|F
7305|O830|2|10|54|F
7306|O831|2|10|54|F
7307|O832|2|10|54|F
7308|X157|3|0|999|A
7309|X158|3|0|999|A
7310|X159|3|0|999|A
7311|X160|3|0|999|A
7312|I779|3|0|999|A
7313|I780|3|0|999|A
7314|I781|3|0|999|A
7315|I788|3|0|999|A
7316|I789|3|0|999|A
7317|O833|2|10|54|F
7318|O834|2|10|54|F
7319|O838|2|10|54|F
7320|O839|2|10|54|F
7321|O840|2|10|54|F
7322|I790|3|0|999|A
7323|I791|3|0|999|A
7324|I792|3|0|999|A
7325|I798|3|0|999|A
7326|X161|3|0|999|A
7327|X162|3|0|999|A
7328|X163|3|0|999|A
7329|X164|3|0|999|A
7330|O841|2|10|54|F
7331|O842|2|10|54|F
7332|O848|2|10|54|F
7333|O849|2|10|54|F
7334|O85X|2|10|54|F
7335|O860|2|10|54|F
7336|X165|3|0|999|A
7337|X166|3|0|999|A
7338|X167|3|0|999|A
7339|X168|3|0|999|A
7340|I800|3|0|999|A
7341|I801|3|0|999|A
7342|I802|3|0|999|A
7343|I803|3|0|999|A
7344|I808|3|0|999|A
7345|X169|3|0|999|A
7346|X170|3|0|999|A
7347|X171|3|0|999|A
7348|X172|3|0|999|A
7349|X173|3|0|999|A
7350|X174|3|0|999|A
7351|X175|3|0|999|A
7352|X176|3|0|999|A
7353|I809|3|0|999|A
7354|I81X|3|0|999|A
7355|I820|3|0|999|A
7356|I821|3|0|999|A
7357|I822|3|0|999|A
7358|O861|2|10|54|F
7359|O862|2|10|54|F
7360|O863|2|10|54|F
7361|O864|2|10|54|F
7362|O868|2|10|54|F
7363|X177|3|0|999|A
7364|X178|3|0|999|A
7365|X179|3|0|999|A
7366|X180|3|0|999|A
7367|I823|3|0|999|A
7368|I828|3|0|999|A
7369|I829|3|0|999|A
7370|I830|3|0|999|A
7371|I831|3|0|999|A
7372|O870|2|10|54|F
7373|O871|2|10|54|F
7374|O872|2|10|54|F
7375|O873|2|10|54|F
7376|O878|2|10|54|F
7377|X181|3|0|999|A
7378|X182|3|0|999|A
7379|X183|3|0|999|A
7380|X184|3|0|999|A
7381|X185|3|0|999|A
7382|I832|3|0|999|A
7383|I839|3|0|999|A
7384|I840|3|0|999|A
7385|I841|3|0|999|A
7386|I842|3|0|999|A
7387|O879|2|10|54|F
7388|O880|2|10|54|F
7389|O881|2|10|54|F
7390|O882|2|10|54|F
7391|O883|2|10|54|F
7392|O888|2|10|54|F
7393|X186|3|0|999|A
7394|X187|3|0|999|A
7395|X188|3|0|999|A
7396|X189|3|0|999|A
7397|X190|3|0|999|A
7398|I843|3|0|999|A
7399|I844|3|0|999|A
7400|I845|3|0|999|A
7401|I846|3|0|999|A
7402|I847|3|0|999|A
7403|O890|2|10|54|F
7404|O891|2|10|54|F
7405|O892|2|10|54|F
7406|O893|2|10|54|F
7407|X191|3|0|999|A
7408|X192|3|0|999|A
7409|X193|3|0|999|A
7410|X194|3|0|999|A
7411|I848|3|0|999|A
7412|I849|3|0|999|A
7413|I850|3|0|999|A
7414|I859|3|0|999|A
7415|I860|3|0|999|A
7416|O894|2|10|54|F
7417|O895|2|10|54|F
7418|O896|2|10|54|F
7419|O898|2|10|54|F
7420|X195|3|0|999|A
7421|X196|3|0|999|A
7422|X197|3|0|999|A
7423|X198|3|0|999|A
7424|I861|1|0|999|M
7425|I862|3|0|999|A
7426|I863|2|0|999|F
7427|I864|3|0|999|A
7428|I868|3|0|999|A
7429|I870|3|0|999|A
7430|X199|3|0|999|A
7431|X200|3|0|999|A
7432|X201|3|0|999|A
7433|X202|3|0|999|A
7434|O899|2|10|54|F
7435|O900|2|10|54|F
7436|O901|2|10|54|F
7437|O902|2|10|54|F
7438|O903|2|10|54|F
7439|I871|3|0|999|A
7440|I872|3|0|999|A
7441|I878|3|0|999|A
7442|I879|3|0|999|A
7443|I880|3|0|999|A
7444|X203|3|0|999|A
7445|X204|3|0|999|A
7446|X205|3|0|999|A
7447|X206|3|0|999|A
7448|O904|2|10|54|F
7449|O905|2|10|54|F
7450|O908|2|10|54|F
7451|O909|2|10|54|F
7452|O910|2|10|54|F
7453|I881|3|0|999|A
7454|I888|3|0|999|A
7455|I889|3|0|999|A
7456|I890|3|0|999|A
7457|I891|3|0|999|A
7458|X207|3|0|999|A
7459|X208|3|0|999|A
7460|X209|3|0|999|A
7461|X210|3|0|999|A
7462|O911|2|10|54|F
7463|O912|2|10|54|F
7464|O920|2|10|54|F
7465|O921|2|10|54|F
7466|O922|2|10|54|F
7467|I898|3|0|999|A
7468|I899|3|0|999|A
7469|I950|3|0|999|A
7470|I951|3|0|999|A
7471|I952|3|0|999|A
7472|X211|3|0|999|A
7473|X212|3|0|999|A
7474|X213|3|0|999|A
7475|X214|3|0|999|A
7476|O923|2|10|54|F
7477|O924|2|10|54|F
7478|O925|2|10|54|F
7479|O926|2|10|54|F
7480|O927|2|10|54|F
7481|I958|3|0|999|A
7482|I959|3|0|999|A
7483|I970|3|0|999|A
7484|I971|3|0|999|A
7485|I972|3|0|999|A
7486|X215|3|0|999|A
7487|X216|3|0|999|A
7488|X217|3|0|999|A
7489|X218|3|0|999|A
7490|X219|3|0|999|A
7491|O93X|3|10|54|F
7492|O94X|2|10|54|F
7493|O95X|2|10|54|F
7494|O960|2|10|54|F
7495|I978|3|0|999|A
7496|I979|3|0|999|A
7497|I980|3|0|999|A
7498|I981|3|0|999|A
7499|O961|2|10|54|F
7500|O969|2|10|54|F
7501|O96X|2|10|54|F
7502|O970|2|10|54|F
7503|I982|3|0|999|A
7504|I983|3|0|999|A
7505|I988|3|0|999|A
7506|I99X|3|0|999|A
7507|X220|3|0|999|A
7508|X221|3|0|999|A
7509|X222|3|0|999|A
7510|X223|3|0|999|A
7511|X224|3|0|999|A
7512|O971|2|10|54|F
7513|O979|2|10|54|F
7514|O97X|2|10|54|F
7515|O980|2|10|54|F
7516|O981|2|10|54|F
7517|X225|3|0|999|A
7518|X226|3|0|999|A
7519|X227|3|0|999|A
7520|X228|3|0|999|A
7521|X229|3|0|999|A
7522|O982|2|10|54|F
7523|O983|2|10|54|F
7524|O984|2|10|54|F
7525|O985|2|10|54|F
7526|X230|3|0|999|A
7527|X231|3|0|999|A
7528|X232|3|0|999|A
7529|X233|3|0|999|A
7530|O986|2|10|54|F
7531|O987|2|10|54|F
7532|O988|2|10|54|F
7533|O989|2|10|54|F
7534|X234|3|0|999|A
7535|X235|3|0|999|A
7536|X236|3|0|999|A
7537|X237|3|0|999|A
7538|O990|2|10|54|F
7539|O991|2|10|54|F
7540|O992|2|10|54|F
7541|O993|2|10|54|F
7542|X238|3|0|999|A
7543|X239|3|0|999|A
7544|X240|3|0|999|A
7545|X241|3|0|999|A
7546|O994|2|10|54|F
7547|O995|2|10|54|F
7548|O996|2|10|54|F
7549|O997|2|10|54|F
7550|X242|3|0|999|A
7551|X243|3|0|999|A
7552|X244|3|0|999|A
7553|X245|3|0|999|A
7554|X246|3|0|999|A
7555|X247|3|0|999|A
7556|X248|3|0|999|A
7557|X249|3|0|999|A
7558|O998|2|10|54|F
7559|P000|3|0|0|A
7560|P001|3|0|0|A
7561|P002|3|0|0|A
7562|X250|3|0|999|A
7563|X251|3|0|999|A
7564|X252|3|0|999|A
7565|X253|3|0|999|A
7566|P003|3|0|0|A
7567|P004|3|0|0|A
7568|P005|3|0|0|A
7569|P006|3|0|0|A
7570|X254|3|0|999|A
7571|X255|3|0|999|A
7572|X256|3|0|999|A
7573|X257|3|0|999|A
7574|P007|3|0|0|A
7575|P008|3|0|0|A
7576|P009|3|0|0|A
7577|P010|3|0|0|A
7578|P011|3|0|0|A
7579|P012|3|0|0|A
7580|P013|3|0|0|A
7581|P014|3|0|0|A
7582|X258|3|0|999|A
7583|X259|3|0|999|A
7584|X260|3|0|999|A
7585|X261|3|0|999|A
7586|P015|3|0|0|A
7587|P016|3|0|0|A
7588|P017|3|0|0|A
7589|P018|3|0|0|A
7590|X262|3|0|999|A
7591|X263|3|0|999|A
7592|X264|3|0|999|A
7593|X265|3|0|999|A
7594|P019|3|0|0|A
7595|P020|3|0|0|A
7596|P021|3|0|0|A
7597|P022|3|0|0|A
7598|X266|3|0|999|A
7599|X267|3|0|999|A
7600|X268|3|0|999|A
7601|X269|3|0|999|A
7602|P023|3|0|0|A
7603|P024|3|0|0|A
7604|P025|3|0|0|A
7605|P026|3|0|0|A
7606|X270|3|0|999|A
7607|X271|3|0|999|A
7608|X272|3|0|999|A
7609|X273|3|0|999|A
7610|P027|3|0|0|A
7611|P028|3|0|0|A
7612|P029|3|0|0|A
7613|P030|3|0|0|A
7614|X274|3|0|999|A
7615|X275|3|0|999|A
7616|X276|3|0|999|A
7617|X277|3|0|999|A
7618|P031|3|0|0|A
7619|P032|3|0|0|A
7620|P033|3|0|0|A
7621|P034|3|0|0|A
7622|X278|3|0|999|A
7623|X279|3|0|999|A
7624|X280|3|0|999|A
7625|X281|3|0|999|A
7626|P035|3|0|0|A
7627|P036|3|0|0|A
7628|P038|3|0|0|A
7629|P039|3|0|0|A
7630|X282|3|0|999|A
7631|X283|3|0|999|A
7632|X284|3|0|999|A
7633|X285|3|0|999|A
7634|P040|3|0|0|A
7635|P041|3|0|0|A
7636|P042|3|0|0|A
7637|P043|3|0|0|A
7638|X286|3|0|999|A
7639|X287|3|0|999|A
7640|X288|3|0|999|A
7641|X289|3|0|999|A
7642|P044|3|0|0|A
7643|P045|3|0|0|A
7644|P046|3|0|0|A
7645|P048|3|0|0|A
7646|P049|3|0|0|A
7647|P050|3|0|0|A
7648|P051|3|0|0|A
7649|P052|3|0|0|A
7650|X290|3|0|999|A
7651|X291|3|0|999|A
7652|X292|3|0|999|A
7653|X293|3|0|999|A
7654|P059|3|0|0|A
7655|P070|3|0|0|A
7656|P071|3|0|0|A
7657|P072|3|0|0|A
7658|X294|3|0|999|A
7659|X295|3|0|999|A
7660|X296|3|0|999|A
7661|X297|3|0|999|A
7662|P073|3|0|0|A
7663|P080|3|0|0|A
7664|P081|3|0|0|A
7665|P082|3|0|0|A
7666|X298|3|0|999|A
7667|X299|3|0|999|A
7668|X300|3|0|999|A
7669|X301|3|0|999|A
7670|P100|3|0|0|A
7671|P101|3|0|0|A
7672|P102|3|0|0|A
7673|P103|3|0|0|A
7674|X302|3|0|999|A
7675|X303|3|0|999|A
7676|X304|3|0|999|A
7677|X305|3|0|999|A
7678|X306|3|0|999|A
7679|P104|3|0|0|A
7680|P108|3|0|0|A
7681|P109|3|0|0|A
7682|P110|3|0|0|A
7683|X307|3|0|999|A
7684|X308|3|0|999|A
7685|X309|3|0|999|A
7686|X310|3|0|999|A
7687|X311|3|0|999|A
7688|P111|3|0|0|A
7689|P112|3|0|0|A
7690|P113|3|0|0|A
7691|P114|3|0|0|A
7692|P115|3|0|0|A
7693|P119|3|0|0|A
7694|P120|3|0|0|A
7695|P121|3|0|0|A
7696|X312|3|0|999|A
7697|X313|3|0|999|A
7698|X314|3|0|999|A
7699|X315|3|0|999|A
7700|X316|3|0|999|A
7701|P122|3|0|0|A
7702|P123|3|0|0|A
7703|P124|3|0|0|A
7704|P128|3|0|0|A
7705|X317|3|0|999|A
7706|X318|3|0|999|A
7707|X319|3|0|999|A
7708|X320|3|0|999|A
7709|X321|3|0|999|A
7710|P129|3|0|0|A
7711|P130|3|0|0|A
7712|P131|3|0|0|A
7713|P132|3|0|0|A
7714|P133|3|0|0|A
7715|X322|3|0|999|A
7716|X323|3|0|999|A
7717|X324|3|0|999|A
7718|X325|3|0|999|A
7719|X326|3|0|999|A
7720|P134|3|0|0|A
7721|P138|3|0|0|A
7722|P139|3|0|0|A
7723|P140|3|0|0|A
7724|P141|3|0|0|A
7725|P142|3|0|0|A
7726|P143|3|0|0|A
7727|P148|3|0|0|A
7728|J00X|3|0|999|A
7729|J010|3|0|999|A
7730|J011|3|0|999|A
7731|J012|3|0|999|A
7732|J013|3|0|999|A
7733|J014|3|0|999|A
7734|X327|3|0|999|A
7735|X328|3|0|999|A
7736|X329|3|0|999|A
7737|X330|3|0|999|A
7738|X331|3|0|999|A
7739|P149|3|0|0|A
7740|P150|3|0|0|A
7741|P151|3|0|0|A
7742|P152|3|0|0|A
7743|P153|3|0|0|A
7744|X332|3|0|999|A
7745|X333|3|0|999|A
7746|X334|3|0|999|A
7747|X335|3|0|999|A
7748|X336|3|0|999|A
7749|P154|3|0|0|A
7750|P155|3|0|0|A
7751|P156|3|0|0|A
7752|P158|3|0|0|A
7753|P159|3|0|0|A
7754|X337|3|0|999|A
7755|X338|3|0|999|A
7756|X339|3|0|999|A
7757|X340|3|0|999|A
7758|X341|3|0|999|A
7759|J018|3|0|999|A
7760|J019|3|0|999|A
7761|J020|3|0|999|A
7762|J028|3|0|999|A
7763|J029|3|0|999|A
7764|J030|3|0|999|A
7765|P200|3|0|0|A
7766|P201|3|0|0|A
7767|P209|3|0|0|A
7768|P210|3|0|0|A
7769|P211|3|0|0|A
7770|X342|3|0|999|A
7771|X343|3|0|999|A
7772|X344|3|0|999|A
7773|X345|3|0|999|A
7774|X346|3|0|999|A
7775|J038|3|0|999|A
7776|J039|3|0|999|A
7777|J040|3|0|999|A
7778|J041|3|0|999|A
7779|J042|3|0|999|A
7780|J050|3|0|999|A
7781|J051|3|0|999|A
7782|J060|3|0|999|A
7783|J068|3|0|999|A
7784|J069|3|0|999|A
7785|X347|3|0|999|A
7786|X348|3|0|999|A
7787|X349|3|0|999|A
7788|X350|3|0|999|A
7789|X351|3|0|999|A
7790|P219|3|0|0|A
7791|P220|3|0|0|A
7792|P221|3|0|0|A
7793|P228|3|0|0|A
7794|P229|3|0|0|A
7795|X352|3|0|999|A
7796|X353|3|0|999|A
7797|X354|3|0|999|A
7798|X355|3|0|999|A
7799|X356|3|0|999|A
7800|J09X|3|0|999|A
7801|J100|3|0|999|A
7802|J101|3|0|999|A
7803|J108|3|0|999|A
7804|P230|3|0|0|A
7805|P231|3|0|0|A
7806|P232|3|0|0|A
7807|P233|3|0|0|A
7808|P234|3|0|0|A
7809|X357|3|0|999|A
7810|X358|3|0|999|A
7811|X359|3|0|999|A
7812|X360|3|0|999|A
7813|X361|3|0|999|A
7814|J110|3|0|999|A
7815|J111|3|0|999|A
7816|J118|3|0|999|A
7817|J120|3|0|999|A
7818|J121|3|0|999|A
7819|P235|3|0|0|A
7820|P236|3|0|0|A
7821|P238|3|0|0|A
7822|P239|3|0|0|A
7823|P240|3|0|0|A
7824|J122|3|0|999|A
7825|J123|3|0|999|A
7826|J128|3|0|999|A
7827|J129|3|0|999|A
7828|J13X|3|0|999|A
7829|X362|3|0|999|A
7830|X363|3|0|999|A
7831|X364|3|0|999|A
7832|X365|3|0|999|A
7833|P241|3|0|0|A
7834|P242|3|0|0|A
7835|P243|3|0|0|A
7836|P248|3|0|0|A
7837|P249|3|0|0|A
7838|J14X|3|0|999|A
7839|J150|3|0|999|A
7840|J151|3|0|999|A
7841|J152|3|0|999|A
7842|J153|3|0|999|A
7843|X366|3|0|999|A
7844|X367|3|0|999|A
7845|X368|3|0|999|A
7846|X369|3|0|999|A
7847|P250|3|0|0|A
7848|P251|3|0|0|A
7849|P252|3|0|0|A
7850|P253|3|0|0|A
7851|J154|3|0|999|A
7852|J155|3|0|999|A
7853|J156|3|0|999|A
7854|J157|3|0|999|A
7855|J158|3|0|999|A
7856|X370|3|0|999|A
7857|X371|3|0|999|A
7858|X372|3|0|999|A
7859|X373|3|0|999|A
7860|X374|3|0|999|A
7861|P258|3|0|0|A
7862|P260|3|0|0|A
7863|P261|3|0|0|A
7864|P268|3|0|0|A
7865|J159|3|0|999|A
7866|J160|3|0|120|A
7867|J168|3|0|999|A
7868|J170|3|0|999|A
7869|J171|3|0|999|A
7870|P269|3|0|0|A
7871|P270|3|0|0|A
7872|P271|3|0|0|A
7873|P278|3|0|0|A
7874|X375|3|0|999|A
7875|X376|3|0|999|A
7876|X377|3|0|999|A
7877|X378|3|0|999|A
7878|X379|3|0|999|A
7879|J172|3|0|999|A
7880|J173|3|0|999|A
7881|J178|3|0|999|A
7882|J180|3|0|120|A
7883|J181|3|0|999|A
7884|P279|3|0|0|A
7885|P280|3|0|0|A
7886|P281|3|0|0|A
7887|P282|3|0|0|A
7888|X380|3|0|999|A
7889|X381|3|0|999|A
7890|X382|3|0|999|A
7891|X383|3|0|999|A
7892|X384|3|0|999|A
7893|P283|3|0|0|A
7894|P284|3|0|0|A
7895|P285|3|0|0|A
7896|P288|3|0|0|A
7897|J182|3|0|999|A
7898|J188|3|0|999|A
7899|J189|3|0|120|A
7900|J200|3|0|999|A
7901|J201|3|0|999|A
7902|J202|3|0|999|A
7903|J203|3|0|999|A
7904|J204|3|0|999|A
7905|J205|3|0|999|A
7906|J206|3|0|999|A
7907|P289|3|0|0|A
7908|P290|3|0|0|A
7909|P291|3|0|0|A
7910|P292|3|0|0|A
7911|P293|3|0|0|A
7912|X385|3|0|999|A
7913|X386|3|0|999|A
7914|X387|3|0|999|A
7915|X388|3|0|999|A
7916|X389|3|0|999|A
7917|P294|3|0|0|A
7918|P298|3|0|0|A
7919|P299|3|0|0|A
7920|P350|3|0|0|A
7921|J207|3|0|999|A
7922|J208|3|0|999|A
7923|J209|3|0|999|A
7924|J210|3|0|999|A
7925|J211|3|0|999|A
7926|X390|3|0|999|A
7927|X391|3|0|999|A
7928|X392|3|0|999|A
7929|X393|3|0|999|A
7930|P351|3|0|0|A
7931|P352|3|0|0|A
7932|P353|3|0|0|A
7933|P354|3|0|100|A
7934|P358|3|0|0|A
7935|J218|3|0|999|A
7936|J219|3|0|999|A
7937|J22X|3|0|999|A
7938|J300|3|0|999|A
7939|J301|3|0|999|A
7940|X394|3|0|999|A
7941|X395|3|0|999|A
7942|X396|3|0|999|A
7943|X397|3|0|999|A
7944|P359|3|0|0|A
7945|P360|3|0|0|A
7946|P361|3|0|0|A
7947|P362|3|0|0|A
7948|P363|3|0|0|A
7949|J302|3|0|999|A
7950|J303|3|0|999|A
7951|J304|3|0|999|A
7952|J310|3|0|120|A
7953|J311|3|0|120|A
7954|X398|3|0|999|A
7955|X399|3|0|999|A
7956|X400|3|0|999|A
7957|X401|3|0|999|A
7958|X402|3|0|999|A
7959|X403|3|0|999|A
7960|X404|3|0|999|A
7961|P364|3|0|0|A
7962|P365|3|0|0|A
7963|P368|3|0|0|A
7964|P369|3|0|0|A
7965|P370|3|0|0|A
7966|J312|3|0|120|A
7967|J320|3|0|120|A
7968|J321|3|0|120|A
7969|J322|3|0|120|A
7970|J323|3|0|120|A
7971|J324|3|0|120|A
7972|X405|3|0|999|A
7973|X406|3|0|999|A
7974|X407|3|0|999|A
7975|X408|3|0|999|A
7976|P371|3|0|0|A
7977|P372|3|0|0|A
7978|P373|3|0|0|A
7979|P374|3|0|0|A
7980|P375|3|0|0|A
7981|J328|3|0|120|A
7982|J329|3|0|120|A
7983|J330|3|0|999|A
7984|J331|3|0|999|A
7985|J338|3|0|999|A
7986|J339|3|0|999|A
7987|X409|3|0|999|A
7988|X410|3|0|999|A
7989|X411|3|0|999|A
7990|P378|3|0|0|A
7991|P379|3|0|0|A
7992|P38X|3|0|0|A
7993|P390|3|0|0|A
7994|X412|3|0|999|A
7995|X413|3|0|999|A
7996|X414|3|0|999|A
7997|J340|3|0|999|A
7998|J341|3|0|999|A
