29511|388905|1|AP|S|Z|PBS
29512|389001|1|AP|S|Z|PBS
29513|389002|1|AP|S|Z|PBS
29514|389101|1|AP|S|Z|PBS
29515|389102|1|AP|S|Z|PBS
29516|389103|1|AP|S|Z|PBS
29517|389104|1|AP|S|Z|PBS
29518|389105|1|AP|S|Z|PBS
29519|389106|1|AP|S|Z|PBS
29520|389107|1|AP|S|Z|PBS
29521|389108|1|AP|S|Z|PBS
29522|389200|1|AP|S|Z|PBS
29523|389300|1|AP|S|Z|PBS
29524|389400|1|AP|S|Z|PBS
29525|389500|1|AP|S|Z|PBS
29526|389900|1|AP|S|Z|PBS
29527|390100|1|AP|S|Z|PBS
29528|390200|1|AP|S|Z|PBS
29529|391201|1|AP|S|Z|PBS
29530|391202|1|AP|S|Z|PBS
29531|391701|1|AP|S|Z|PBS
29532|391702|1|AP|S|Z|PBS
29533|391703|1|AP|S|Z|PBS
29534|391704|1|AP|S|Z|PBS
29535|392000|1|AP|S|Z|PBS
29536|392100|1|AP|S|Z|NOPBS
29537|392201|1|AP|S|Z|PBS
29538|392202|1|AP|S|Z|PBS
29539|392203|1|AP|S|Z|PBS
29540|392204|1|AP|S|Z|PBS
29541|392400|1|AP|S|Z|PBS
29542|392501|1|AP|S|Z|PBS
29543|392502|1|AP|S|Z|PBS
29544|392503|1|AP|S|Z|PBS
29545|392601|1|AP|S|Z|PBS
29546|392602|1|AP|S|Z|PBS
29547|392603|1|AP|S|Z|PBS
29548|392604|1|AP|S|Z|PBS
29549|392605|1|AP|S|Z|PBS
29550|392620|1|AP|S|Z|PBS
29551|392701|1|AP|S|Z|PBS
29552|392702|1|AP|S|Z|PBS
29553|392800|1|AP|S|Z|NULL
29554|392801|1|AP|S|Z|PBS
29555|392802|1|AP|S|Z|PBS
29556|392803|1|AP|S|Z|PBS
29557|392804|1|AP|S|Z|PBS
29558|392805|1|AP|S|Z|PBS
29559|39300|1|AP|S|Z|NULL
29560|39308|1|AP|S|Z|NULL
29561|39309|1|AP|S|Z|NULL
29562|393200|1|AP|S|Z|NULL
29563|393201|1|AP|S|Z|PBS
29564|393202|1|AP|S|Z|PBS
29565|393203|1|AP|S|Z|PBS
29566|393204|1|AP|S|Z|PBS
29567|393205|1|AP|S|Z|PBS
29568|393210|1|AP|S|Z|PBS
29569|393300|1|AP|S|Z|NULL
29570|393301|1|AP|S|Z|PBS
29571|393302|1|AP|S|Z|PBS
29572|393303|1|AP|S|Z|PBS
29573|393304|1|AP|S|Z|PBS
29574|393305|1|AP|S|Z|PBS
29575|393306|1|AP|S|Z|PBS
29576|393307|1|AP|S|Z|PBS
29577|393600|1|AP|S|Z|PBS
29578|393700|1|AP|S|Z|PBS
29579|393800|1|AP|S|Z|NULL
29580|393801|1|AP|S|Z|NULL
29581|393802|1|AP|S|Z|NULL
29582|393803|1|AP|S|Z|NULL
29583|393804|1|AP|S|Z|PBS
29584|393805|1|AP|S|Z|PBS
29585|393806|1|AP|S|Z|PBS
29586|393807|1|AP|S|Z|PBS
29587|393900|1|AP|S|Z|NULL
29588|393901|1|AP|S|Z|NULL
29589|393902|1|AP|S|Z|NULL
29590|393903|1|AP|S|Z|NULL
29591|393904|1|AP|S|Z|PBS
29592|393905|1|AP|S|Z|PBS
29593|393906|1|AP|S|Z|PBS
29594|393907|1|AP|S|Z|PBS
29595|394100|1|AP|S|Z|PBS
29596|394200|1|AP|S|Z|PBS
29597|394300|1|AP|S|Z|PBS
29598|395000|1|AP|S|Z|NULL
29599|395001|1|AP|S|Z|PBS
29600|395010|1|AP|S|Z|PBS
29601|395011|1|AP|S|Z|NULL
29602|395012|1|AP|S|Z|NULL
29603|395013|1|AP|S|Z|NULL
29604|395014|1|AP|S|Z|NULL
29605|395015|1|AP|S|Z|NULL
29606|395016|1|AP|S|Z|NULL
29607|395017|1|AP|S|Z|NULL
29608|395018|1|AP|S|Z|PBS
29609|395020|1|AP|S|Z|NULL
29610|395021|1|AP|S|Z|NULL
29611|395022|1|AP|S|Z|PBS
29612|395023|1|AP|S|Z|PBS
29613|395024|1|AP|S|Z|PBS
29614|395025|1|AP|S|Z|PBS
29615|395026|1|AP|S|Z|PBS
29616|395027|1|AP|S|Z|PBS
29617|395028|1|AP|S|Z|PBS
29618|395030|1|AP|S|Z|PBS
29619|395031|1|AP|S|Z|PBS
29620|395060|1|AP|S|Z|PBS
29621|395061|1|AP|S|Z|PBS
29622|395062|1|AP|S|Z|PBS
29623|395063|1|AP|S|Z|PBS
29624|395080|1|AP|S|Z|PBS
29625|395081|1|AP|S|Z|PBS
29626|395101|1|AP|S|Z|PBS
29627|395102|1|AP|S|Z|PBS
29628|395103|1|AP|S|Z|PBS
29629|395104|1|AP|S|Z|PBS
29630|395200|1|AP|S|Z|NULL
29631|395201|1|AP|S|Z|NULL
29632|395202|1|AP|S|Z|PBS
29633|395205|1|AP|S|Z|PBS
29634|395210|1|AP|S|Z|NULL
29635|395211|1|AP|S|Z|PBS
29636|395212|1|AP|S|Z|PBS
29637|395213|1|AP|S|Z|PBS
29638|395214|1|AP|S|Z|PBS
29639|395215|1|AP|S|Z|PBS
29640|395216|1|AP|S|Z|PBS
29641|395217|1|AP|S|Z|PBS
29642|395218|1|AP|S|Z|PBS
29643|395219|1|AP|S|Z|PBS
29644|395220|1|AP|S|Z|PBS
29645|395301|1|AP|S|Z|PBS
29646|395302|1|AP|S|Z|PBS
29647|395303|1|AP|S|Z|PBS
29648|395304|1|AP|S|Z|PBS
29649|395305|1|AP|S|Z|PBS
29650|395306|1|AP|S|Z|PBS
29651|395307|1|AP|S|Z|PBS
29652|395308|1|AP|S|Z|PBS
29653|395309|1|AP|S|Z|PBS
29654|395400|1|AP|S|Z|PBS
29655|395600|1|AP|S|Z|PBS
29656|395700|1|AP|S|Z|PBS
29657|395800|1|AP|S|Z|PBS
29658|396100|1|AP|S|Z|PBS
29659|396200|1|AP|S|Z|PBS
29660|396500|1|AP|S|Z|NULL
29661|396501|1|AP|S|Z|PBS
29662|396502|1|AP|S|Z|PBS
29663|396503|1|AP|S|Z|PBS
29664|396504|1|AP|S|Z|PBS
29665|396505|1|AP|S|Z|PBS
29666|396600|1|AP|S|Z|NOPBS
29667|397200|1|AP|S|Z|NULL
29668|397201|1|AP|S|Z|PBS
29669|397202|1|AP|S|Z|PBS
29670|397203|1|AP|S|Z|PBS
29671|397204|1|AP|S|Z|PBS
29672|397205|1|AP|S|Z|PBS
29673|397206|1|AP|S|Z|PBS
29674|397207|1|AP|S|Z|PBS
29675|397300|1|AP|S|Z|NULL
29676|397301|1|AP|S|Z|PBS
29677|397302|1|AP|S|Z|PBS
29678|397303|1|AP|S|Z|PBS
29679|397304|1|AP|S|Z|PBS
29680|397305|1|AP|S|Z|PBS
29681|397306|1|AP|S|Z|PBS
29682|397307|1|AP|S|Z|PBS
29683|397400|1|AP|S|Z|PBS
29684|397500|1|AP|S|Z|NULL
29685|397501|1|AP|S|Z|PBS
29686|397502|1|AP|S|Z|PBS
29687|397503|1|AP|S|Z|PBS
29688|397600|1|AP|S|Z|NULL
29689|397601|1|AP|S|Z|PBS
29690|397700|1|AP|S|Z|PBS
29691|397800|1|AP|S|Z|NULL
29692|397801|1|AP|S|Z|PBS
29693|397802|1|AP|S|Z|PBS
29694|397803|1|AP|S|Z|PBS
29695|397900|1|AP|S|Z|NULL
29696|397901|1|AP|S|Z|PBS
29697|397902|1|AP|S|Z|PBS
29698|397903|1|AP|S|Z|PBS
29699|398001|1|AP|S|Z|PBS
29700|398002|1|AP|S|Z|PBS
29701|398100|1|AP|S|Z|PBS
29702|399000|1|AP|S|Z|PBS
29703|399001|1|AP|S|Z|PBS
29704|399100|1|AP|S|Z|PBS
29705|399200|1|AP|S|Z|PBS
29706|399400|1|AP|S|Z|PBS
29707|399501|1|AP|S|Z|PBS
29708|399502|1|AP|S|Z|PBS
29709|399503|1|AP|S|Z|PBS
29710|399504|1|AP|S|Z|PBS
29711|399505|1|AP|S|Z|PBS
29712|399601|1|AP|S|Z|PBS
29713|399602|1|AP|S|Z|PBS
29714|399700|1|AP|S|Z|NULL
29715|399701|1|AP|S|Z|PBS
29716|399702|1|AP|S|Z|PBS
29717|399801|1|AP|S|Z|PBS
29718|399802|1|AP|S|Z|PBS
29719|399803|1|AP|S|Z|PBS
29720|399804|1|AP|S|Z|PBS
29721|399901|1|AP|S|Z|PBS
29722|399902|1|AP|S|Z|PBS
29723|399903|1|AP|S|Z|PBS
29724|401001|1|AP|S|Z|PBS
29725|401002|1|AP|S|Z|PBS
29726|401101|1|AP|S|Z|PBS
29727|401102|1|AP|S|Z|PBS
29728|401201|1|AP|S|Z|PBS
29729|402100|1|AP|S|Z|NULL
29730|402101|1|AP|S|Z|PBS
29731|402102|1|AP|S|Z|PBS
29732|402200|1|AP|S|Z|NULL
29733|402201|1|AP|S|Z|PBS
29734|402202|1|AP|S|Z|NULL
29735|402210|1|AP|S|Z|NULL
29736|402300|1|AP|S|Z|NULL
29737|402301|1|AP|S|Z|PBS
29738|402302|1|AP|S|Z|NULL
29739|402400|1|AP|S|Z|PBS
29740|402500|1|AP|S|Z|PBS
29741|402600|1|AP|S|Z|PBS
29742|403000|1|AP|S|Z|PBS
29743|404001|1|AP|S|Z|PBS
29744|404002|1|AP|S|Z|PBS
29745|404003|1|AP|S|Z|PBS
29746|404004|1|AP|S|Z|PBS
29747|404100|1|AP|S|Z|NULL
29748|404200|1|AP|S|Z|NULL
29749|404301|1|AP|S|Z|NULL
29750|404302|1|AP|S|Z|NULL
29751|404400|1|AP|S|Z|NULL
29752|404401|1|AP|S|Z|PBS
29753|404402|1|AP|S|Z|PBS
29754|404403|1|AP|S|Z|PBS
29755|404404|1|AP|S|Z|PBS
29756|405100|1|AP|S|Z|NULL
29757|405101|1|AP|S|Z|PBS
29758|405102|1|AP|S|Z|PBS
29759|405201|1|AP|S|Z|PBS
29760|405202|1|AP|S|Z|PBS
29761|405203|1|AP|S|Z|PBS
29762|405300|1|AP|S|Z|NULL
29763|405301|1|AP|S|Z|NULL
29764|405302|1|AP|S|Z|NULL
29765|405303|1|AP|S|Z|NULL
29766|405304|1|AP|S|Z|PBS
29767|405305|1|AP|S|Z|PBS
29768|405306|1|AP|S|Z|PBS
29769|405307|1|AP|S|Z|PBS
29770|405400|1|AP|S|Z|NULL
29771|405401|1|AP|S|Z|NULL
29772|405402|1|AP|S|Z|NULL
29773|405403|1|AP|S|Z|NULL
29774|405404|1|AP|S|Z|PBS
29775|405405|1|AP|S|Z|PBS
29776|405406|1|AP|S|Z|PBS
29777|405407|1|AP|S|Z|PBS
29778|405408|1|AP|S|Z|PBS
29779|405409|1|AP|S|Z|PBS
29780|405410|1|AP|S|Z|NULL
29781|405411|1|AP|S|Z|PBS
29782|405412|1|AP|S|Z|PBS
29783|405500|1|AP|S|Z|NULL
29784|405501|1|AP|S|Z|NULL
29785|405502|1|AP|S|Z|PBS
29786|405503|1|AP|S|Z|PBS
29787|405510|1|AP|S|Z|NULL
29788|405601|1|AP|S|Z|PBS
29789|405602|1|AP|S|Z|PBS
29790|406100|1|AP|S|Z|NOPBS
29791|406200|1|AP|S|Z|NOPBS
29792|406300|1|AP|S|Z|PBS
29793|406400|1|AP|S|Z|NULL
29794|406401|1|AP|S|Z|PBS
29795|406402|1|AP|S|Z|PBS
29796|406500|1|AP|S|Z|PBS
29797|406600|1|AP|S|Z|PBS
29798|407101|1|AP|S|Z|PBS
29799|407200|1|AP|S|Z|PBS
29800|407300|1|AP|S|Z|PBS
29801|407400|1|AP|S|Z|PBS
29802|410100|1|AP|S|Z|NULL
29803|410200|1|AP|S|Z|NULL
29804|410300|1|AP|S|Z|NULL
29805|410400|1|AP|S|Z|NULL
29806|410501|1|AP|S|Z|PBS
29807|410502|1|AP|S|Z|PBS
29808|410601|1|AP|S|Z|PBS
29809|410602|1|AP|S|Z|PBS
29810|410603|1|AP|S|Z|PBS
29811|413101|1|AP|S|Z|PBS
29812|413200|1|AP|S|Z|NULL
29813|413201|1|AP|S|Z|PBS
29814|413202|1|AP|S|Z|PBS
29815|413203|1|AP|S|Z|NULL
29816|413204|1|AP|S|Z|PBS
29817|414100|1|AP|S|Z|NULL
29818|414101|1|AP|S|Z|PBS
29819|414102|1|AP|S|Z|PBS
29820|414200|1|AP|S|Z|NULL
29821|414201|1|AP|S|Z|PBS
29822|414202|1|AP|S|Z|PBS
29823|414300|1|AP|S|Z|NULL
29824|414301|1|AP|S|Z|PBS
29825|414302|1|AP|S|Z|PBS
29826|414400|1|AP|S|Z|NULL
29827|414401|1|AP|S|Z|PBS
29828|414402|1|AP|S|Z|PBS
29829|414500|1|AP|S|Z|NULL
29830|414501|1|AP|S|Z|PBS
29831|414502|1|AP|S|Z|PBS
29832|415100|1|AP|S|Z|NULL
29833|415101|1|AP|S|Z|NULL
29834|415102|1|AP|S|Z|PBS
29835|415103|1|AP|S|Z|PBS
29836|415110|1|AP|S|Z|NULL
29837|416100|1|AP|S|Z|NULL
29838|416101|1|AP|S|Z|NULL
29839|416102|1|AP|S|Z|PBS
29840|416103|1|AP|S|Z|PBS
29841|416110|1|AP|S|Z|NULL
29842|416200|1|AP|S|Z|NULL
29843|416201|1|AP|S|Z|NOPBS
29844|416202|1|AP|S|Z|NOPBS
29845|419100|1|AP|S|Z|PBS
29846|419200|1|AP|S|Z|PBS
29847|419400|1|AP|S|Z|NOPBS
29848|420100|1|AP|S|Z|NULL
29849|420101|1|AP|S|Z|PBS
29850|420102|1|AP|S|Z|PBS
29851|420103|1|AP|S|Z|PBS
29852|420104|1|AP|S|Z|PBS
29853|421100|1|AP|S|Z|NULL
29854|421101|1|AP|S|Z|PBS
29855|421102|1|AP|S|Z|PBS
29856|422001|1|AP|S|Z|PBS
29857|422002|1|AP|S|Z|PBS
29858|422003|1|AP|S|Z|PBS
29859|422004|1|AP|S|Z|PBS
29860|422100|1|AP|S|Z|NULL
29861|422200|1|AP|S|Z|NULL
29862|422300|1|AP|S|Z|NULL
29863|422400|1|AP|S|Z|NULL
29864|422500|1|AP|S|Z|NULL
29865|422601|1|AP|S|Z|PBS
29866|422602|1|AP|S|Z|PBS
29867|423001|1|AP|S|Z|PBS
29868|423101|1|AP|S|Z|NULL
29869|423102|1|AP|S|Z|NULL
29870|423103|1|AP|S|Z|PBS
29871|423104|1|AP|S|Z|PBS
29872|423105|1|AP|S|Z|PBS
29873|423106|1|AP|S|Z|PBS
29874|423107|1|AP|S|Z|PBS
29875|423201|1|AP|S|Z|NULL
29876|423202|1|AP|S|Z|NULL
29877|423203|1|AP|S|Z|NULL
29878|423204|1|AP|S|Z|PBS
29879|423205|1|AP|S|Z|PBS
29880|423206|1|AP|S|Z|PBS
29881|423207|1|AP|S|Z|PBS
29882|423208|1|AP|S|Z|PBS
29883|42325|1|AP|S|Z|NULL
29884|423300|1|AP|S|Z|NULL
29885|423301|1|AP|S|Z|PBS
29886|423302|1|AP|S|Z|PBS
29887|423303|1|AP|S|Z|NULL
29888|423304|1|AP|S|Z|PBS
29889|423305|1|AP|S|Z|PBS
29890|423306|1|AP|S|Z|PBS
29891|423307|1|AP|S|Z|NULL
29892|423308|1|AP|S|Z|PBS
29893|423309|1|AP|S|Z|PBS
29894|424001|1|AP|S|Z|NULL
29895|424100|1|AP|S|Z|NULL
29896|424101|1|AP|S|Z|PBS
29897|424102|1|AP|S|Z|PBS
29898|424103|1|AP|S|Z|PBS
29899|424200|1|AP|S|Z|NULL
29900|424201|1|AP|S|Z|PBS
29901|424202|1|AP|S|Z|PBS
29902|424203|1|AP|S|Z|PBS
29903|425000|1|AP|S|Z|NULL
29904|425100|1|AP|S|Z|NULL
29905|425101|1|AP|S|Z|PBS
29906|425102|1|AP|S|Z|PBS
29907|425103|1|AP|S|Z|PBS
29908|425200|1|AP|S|Z|NULL
29909|425201|1|AP|S|Z|PBS
29910|425202|1|AP|S|Z|PBS
29911|425203|1|AP|S|Z|PBS
29912|425204|1|AP|S|Z|PBS
29913|425205|1|AP|S|Z|PBS
29914|425206|1|AP|S|Z|PBS
29915|425207|1|AP|S|Z|PBS
29916|425208|1|AP|S|Z|PBS
29917|425209|1|AP|S|Z|PBS
29918|425300|1|AP|S|Z|NULL
29919|425301|1|AP|S|Z|PBS
29920|425302|1|AP|S|Z|PBS
29921|425303|1|AP|S|Z|PBS
29922|425501|1|AP|S|Z|NULL
29923|425502|1|AP|S|Z|NULL
29924|425503|1|AP|S|Z|PBS
29925|425504|1|AP|S|Z|PBS
29926|425505|1|AP|S|Z|PBS
29927|425600|1|AP|S|Z|NULL
29928|425701|1|AP|S|Z|NOPBS
29929|425801|1|AP|S|Z|PBS
29930|426101|1|AP|S|Z|NULL
29931|426102|1|AP|S|Z|NULL
29932|426103|1|AP|S|Z|NULL
29933|427100|1|AP|S|Z|NULL
29934|427101|1|AP|S|Z|PBS
29935|427102|1|AP|S|Z|PBS
29936|427200|1|AP|S|Z|PBS
29937|427300|1|AP|S|Z|PBS
29938|427401|1|AP|S|Z|PBS
29939|427402|1|AP|S|Z|PBS
29940|428100|1|AP|S|Z|PBS
29941|428201|1|AP|S|Z|PBS
29942|428202|1|AP|S|Z|PBS
29943|428203|1|AP|S|Z|PBS
29944|428300|1|AP|S|Z|PBS
29945|428500|1|AP|S|Z|PBS
29946|428600|1|AP|S|Z|NOPBS
29947|428700|1|AP|S|Z|NULL
29948|428701|1|AP|S|Z|PBS
29949|428702|1|AP|S|Z|PBS
29950|429101|1|AP|S|Z|NULL
29951|429102|1|AP|S|Z|PBS
29952|429103|1|AP|S|Z|PBS
29953|429104|1|AP|S|Z|PBS
29954|429200|1|AP|S|Z|NULL
29955|429201|1|AP|S|Z|NULL
29956|429202|1|AP|S|Z|NULL
29957|429203|1|AP|S|Z|NULL
29958|429204|1|AP|S|Z|NULL
29959|429205|1|AP|S|Z|NULL
29960|429206|1|AP|S|Z|NULL
29961|429207|1|AP|S|Z|NULL
29962|429208|1|AP|S|Z|NULL
29963|429209|1|AP|S|Z|PBS
29964|429300|1|AP|S|Z|NULL
29965|429301|1|AP|S|Z|PBS
29966|429401|1|AP|S|Z|PBS
29967|429402|1|AP|S|Z|PBS
29968|429405|1|AP|S|Z|PBS
29969|429501|1|AP|S|Z|PBS
29970|429601|1|AP|S|Z|PBS
29971|429602|1|AP|S|Z|PBS
29972|430101|1|AP|S|Z|NULL
29973|430102|1|AP|S|Z|PBS
29974|430103|1|AP|S|Z|PBS
29975|431001|1|AP|S|Z|PBS
29976|431002|1|AP|S|Z|PBS
29977|431003|1|AP|S|Z|PBS
29978|431100|1|AP|S|Z|NULL
29979|431200|1|AP|S|Z|NULL
29980|433100|1|AP|S|Z|NULL
29981|433101|1|AP|S|Z|PBS
29982|433102|1|AP|S|Z|PBS
29983|434000|1|AP|S|Z|NULL
29984|434001|1|AP|S|Z|PBS
29985|434101|1|AP|S|Z|PBS
29986|434102|1|AP|S|Z|PBS
29987|434103|1|AP|S|Z|PBS
29988|434200|1|AP|S|Z|NULL
29989|434201|1|AP|S|Z|PBS
29990|434500|1|AP|S|Z|PBS
29991|436100|1|AP|S|Z|NULL
29992|436101|1|AP|S|Z|PBS
29993|436102|1|AP|S|Z|PBS
29994|437100|1|AP|S|Z|NULL
29995|437101|1|AP|S|Z|PBS
29996|437102|1|AP|S|Z|PBS
29997|438100|1|AP|S|Z|NULL
29998|438101|1|AP|S|Z|PBS
29999|438102|1|AP|S|Z|PBS
30000|438200|1|AP|S|Z|NULL
30001|438201|1|AP|S|Z|PBS
30002|438202|1|AP|S|Z|PBS
30003|438203|1|AP|S|Z|PBS
30004|438204|1|AP|S|Z|PBS
30005|438300|1|AP|S|Z|NULL
30006|438301|1|AP|S|Z|PBS
30007|438302|1|AP|S|Z|PBS
30008|438303|1|AP|S|Z|PBS
30009|438304|1|AP|S|Z|PBS
30010|438401|1|AP|S|Z|PBS
30011|438402|1|AP|S|Z|PBS
30012|438501|1|AP|S|Z|NOPBS
30013|438502|1|AP|S|Z|PBS
30014|438503|1|AP|S|Z|PBS
30015|438504|1|AP|S|Z|PBS
30016|439001|1|AP|S|Z|PBS
30017|439002|1|AP|S|Z|PBS
30018|439003|1|AP|S|Z|PBS
30019|439004|1|AP|S|Z|PBS
30020|439100|1|AP|S|Z|NULL
30021|439101|1|AP|S|Z|PBS
30022|439102|1|AP|S|Z|PBS
30023|439200|1|AP|S|Z|NULL
30024|439201|1|AP|S|Z|PBS
30025|439202|1|AP|S|Z|PBS
30026|439300|1|AP|S|Z|NULL
30027|439301|1|AP|S|Z|PBS
30028|439302|1|AP|S|Z|PBS
30029|440100|1|AP|S|Z|NULL
30030|440101|1|AP|S|Z|NULL
30031|440102|1|AP|S|Z|PBS
30032|440103|1|AP|S|Z|PBS
30033|440110|1|AP|S|Z|PBS
30034|440200|1|AP|S|Z|NULL
30035|440201|1|AP|S|Z|PBS
30036|440202|1|AP|S|Z|PBS
30037|441100|1|AP|S|Z|NULL
30038|441101|1|AP|S|Z|PBS
30039|441102|1|AP|S|Z|PBS
30040|441200|1|AP|S|Z|PBS
30041|441301|1|AP|S|Z|PBS
30042|441302|1|AP|S|Z|PBS
30043|441303|1|AP|S|Z|PBS
30044|441304|1|AP|S|Z|PBS
30045|441400|1|AP|S|Z|NULL
30046|441500|1|AP|S|Z|NULL
30047|441501|1|AP|S|Z|PBS
30048|441502|1|AP|S|Z|PBS
30049|442000|1|AP|S|Z|NULL
30050|442100|1|AP|S|Z|NULL
30051|442101|1|AP|S|Z|PBS
30052|442102|1|AP|S|Z|PBS
30053|442200|1|AP|S|Z|NULL
30054|442201|1|AP|S|Z|PBS
30055|442202|1|AP|S|Z|PBS
30056|442301|1|AP|S|Z|NULL
30057|442401|1|AP|S|Z|PBS
30058|442402|1|AP|S|Z|PBS
30059|443100|1|AP|S|Z|NULL
30060|444000|1|AP|S|Z|NULL
30061|444001|1|AP|S|Z|PBS
30062|444002|1|AP|S|Z|PBS
30063|444100|1|AP|S|Z|NULL
30064|444101|1|AP|S|Z|PBS
30065|444102|1|AP|S|Z|PBS
30066|444200|1|AP|S|Z|NULL
30067|444201|1|AP|S|Z|PBS
30068|444202|1|AP|S|Z|PBS
30069|444300|1|AP|S|Z|NULL
30070|444301|1|AP|S|Z|NULL
30071|444302|1|AP|S|Z|NULL
30072|444303|1|AP|S|Z|NULL
30073|444304|1|AP|S|Z|NULL
30074|444305|1|AP|S|Z|PBS
30075|445100|1|AP|S|Z|NULL
30076|445101|1|AP|S|Z|PBS
30077|445102|1|AP|S|Z|PBS
30078|446100|1|AP|S|Z|NULL
30079|446101|1|AP|S|Z|PBS
30080|446102|1|AP|S|Z|PBS
30081|446200|1|AP|S|Z|NULL
30082|446201|1|AP|S|Z|PBS
30083|446202|1|AP|S|Z|PBS
30084|446300|1|AP|S|Z|NULL
30085|446301|1|AP|S|Z|PBS
30086|446302|1|AP|S|Z|PBS
30087|446303|1|AP|S|Z|PBS
30088|446400|1|AP|S|Z|NULL
30089|446401|1|AP|S|Z|PBS
30090|446402|1|AP|S|Z|PBS
30091|446500|1|AP|S|Z|NULL
30092|446501|1|AP|S|Z|PBS
30093|446502|1|AP|S|Z|PBS
30094|446601|1|AP|S|Z|PBS
30095|446602|1|AP|S|Z|PBS
30096|446603|1|AP|S|Z|PBS
30097|446604|1|AP|S|Z|PBS
30098|449001|1|AP|S|Z|PBS
30099|449100|1|AP|S|Z|NULL
30100|449101|1|AP|S|Z|PBS
30101|449102|1|AP|S|Z|PBS
30102|449200|1|AP|S|Z|NULL
30103|449201|1|AP|S|Z|PBS
30104|449202|1|AP|S|Z|PBS
30105|449300|1|AP|S|Z|NULL
30106|449301|1|AP|S|Z|PBS
30107|449302|1|AP|S|Z|PBS
30108|449303|1|AP|S|Z|NOPBS
30109|449304|1|AP|S|Z|NOPBS
30110|449305|1|AP|S|Z|NOPBS
30111|449306|1|AP|S|Z|NOPBS
30112|449307|1|AP|S|Z|PBS
30113|449400|1|AP|S|Z|NULL
30114|449401|1|AP|S|Z|PBS
30115|449402|1|AP|S|Z|NOPBS
30116|449403|1|AP|S|Z|PBS
30117|449500|1|AP|S|Z|NULL
30118|449501|1|AP|S|Z|PBS
30119|449502|1|AP|S|Z|PBS
30120|449601|1|AP|S|Z|PBS
30121|449602|1|AP|S|Z|PBS
30122|449701|1|AP|S|Z|PBS
30123|449702|1|AP|S|Z|PBS
30124|449801|1|AP|S|Z|PBS
30125|449802|1|AP|S|Z|PBS
30126|449803|1|AP|S|Z|NOPBS
30127|449804|1|AP|S|Z|PBS
30128|449805|1|AP|S|Z|NOPBS
30129|449806|1|AP|S|Z|PBS
30130|449901|1|AP|S|Z|NOPBS
30131|449902|1|AP|S|Z|NOPBS
30132|449903|1|AP|S|Z|NOPBS
30133|449904|1|AP|S|Z|NOPBS
30134|449905|1|AP|S|Z|NOPBS
30135|449906|1|AP|S|Z|NOPBS
30136|450001|1|AP|S|Z|PBS
30137|450002|1|AP|S|Z|PBS
30138|450600|1|AP|S|Z|NULL
30139|450601|1|AP|S|Z|PBS
30140|450602|1|AP|S|Z|PBS
30141|451100|1|AP|S|Z|PBS
30142|451200|1|AP|S|Z|PBS
30143|451301|1|AP|S|Z|NULL
30144|451302|1|AP|S|Z|PBS
30145|451303|1|AP|S|Z|PBS
30146|451304|1|AP|S|Z|PBS
30147|451305|1|AP|S|Z|PBS
30148|451306|1|AP|S|Z|PBS
30149|451307|1|AP|S|Z|PBS
30150|451308|1|AP|S|Z|PBS
30151|451309|1|AP|S|Z|PBS
30152|451310|1|AP|S|Z|PBS
30153|451401|1|AP|S|Z|NULL
30154|451402|1|AP|S|Z|NULL
30155|451500|1|AP|S|Z|NULL
30156|451501|1|AP|S|Z|PBS
30157|451502|1|AP|S|Z|PBS
30158|451600|1|AP|S|Z|NULL
30159|452100|1|AP|S|Z|NULL
30160|452101|1|AP|S|Z|PBS
30161|452102|1|AP|S|Z|PBS
30162|452200|1|AP|S|Z|NULL
30163|452201|1|AP|S|Z|PBS
30164|452301|1|AP|S|Z|PBS
30165|452302|1|AP|S|Z|NULL
30166|452303|1|AP|S|Z|PBS
30167|452304|1|AP|S|Z|PBS
30168|452305|1|AP|S|Z|PBS
30169|452401|1|AP|S|Z|PBS
30170|452500|1|AP|S|Z|NULL
30171|452501|1|AP|S|Z|NULL
30172|452502|1|AP|S|Z|PBS
30173|452600|1|AP|S|Z|NULL
30174|452601|1|AP|S|Z|PBS
30175|452602|1|AP|S|Z|PBS
30176|452700|1|AP|S|Z|NULL
30177|453000|1|AP|S|Z|NULL
30178|453001|1|AP|S|Z|NULL
30179|453002|1|AP|S|Z|PBS
30180|453100|1|AP|S|Z|PBS
30181|453300|1|AP|S|Z|NULL
30182|453301|1|AP|S|Z|NULL
30183|453302|1|AP|S|Z|NULL
30184|453303|1|AP|S|Z|NULL
30185|453304|1|AP|S|Z|PBS
30186|453305|1|AP|S|Z|PBS
30187|453306|1|AP|S|Z|PBS
30188|453307|1|AP|S|Z|PBS
30189|454100|1|AP|S|Z|NULL
30190|454101|1|AP|S|Z|PBS
30191|454102|1|AP|S|Z|PBS
30192|454200|1|AP|S|Z|NULL
30193|454201|1|AP|S|Z|NULL
30194|454202|1|AP|S|Z|NULL
30195|454203|1|AP|S|Z|PBS
30196|454204|1|AP|S|Z|NULL
30197|454205|1|AP|S|Z|PBS
30198|454206|1|AP|S|Z|PBS
30199|454207|1|AP|S|Z|PBS
30200|454208|1|AP|S|Z|PBS
30201|454209|1|AP|S|Z|PBS
30202|454210|1|AP|S|Z|PBS
30203|454301|1|AP|S|Z|PBS
30204|455100|1|AP|S|Z|NULL
30205|455101|1|AP|S|Z|PBS
30206|455102|1|AP|S|Z|NOPBS
30207|455200|1|AP|S|Z|NULL
